participantid,extraversionbig5,agreeable,neuroticismbig5,conscientiousnessbig5,opennessbig5,income,education,totalallowance,assignedallowancelevel,stdactions,z_extraversionbig5,z_agreeable,z_neuroticismbig5,z_conscientiousnessbig5,z_opennessbig5,z_net_income,z_stdactions,reducation,weighted_ttp,min_weighted_ttp,max_weighted_ttp,weighted_ttp06,choice_length_deterministic,bs_weighted_loyalty,weighted_loyalty,min_weighted_loyalty,max_weighted_loyalty,weighted_loyalty15,choice1_loyalty_deterministic,choice2_loyalty_deterministic,choice3_loyalty_deterministic,choice4_loyalty_deterministic,choice5_loyalty_deterministic,WTP_calculated,z_WTP_calculated,min_WTP_calculated,max_WTP_calculated,WTP_calculated15,choice1_WTP_deterministic,choice2_WTP_deterministic,choice3_WTP_deterministic,choice4_WTP_deterministic,choice5_WTP_deterministic,WTP_noincome,weighted_WTP_categorical,z_WTP_categorical,RT_calculated_hs,z_RT_calculated_hs,min_RT_calculated,max_RT_calculated,RT_calculated15,choice1_RT_deterministic,choice2_RT_deterministic,choice3_RT_deterministic,choice4_RT_deterministic,choice5_RT_deterministic,RT_noincome_hs,weighted_RT_categorical,z_RT_categorical,Flexibility_calculated_ivw,z_Flexibility_calculated_ivw,anchored_flexibility,z_anchored_flexibility,min_Flexibility_combined,max_Flexibility_combined,Flexibility_combined15,choice1_flex_deterministic,choice2_flex_deterministic,choice3_flex_deterministic,choice4_flex_deterministic,choice5_flex_deterministic,sWTP_calculated,min_sWTP_calculated,max_sWTP_calculated,sWTP_calculated15,choice1_WTP_calculated_stoc,choice2_WTP_calculated_stoc,choice3_WTP_calculated_stoc,choice4_WTP_calculated_stoc,choice5_WTP_calculated_stoc
980,3.3,2.533333333,3.5,3.4,4.3,14596.39937,1,32,2,1.982062459,-0.3689172864,-2.713142872,1.166516423,-0.4594691396,0.4721246362,-0.7756806612,1.178355336,0,-0.02385772206,-0.07178839296,0.1379993707,1.37081027,1,-0.07509928197,-2.093984842,3.400620699,-3.031393766,1,3,1,4,5,2,-0.5370817184,-0.7713392377,-1.397873402,5.470183372,1,3,2,1,4,5,0.004343403503,-0.4203408062,-0.6355382204,0.08910171688,1.364206076,-2.646594286,3.333152533,4,3,5,,,,0.09443389624,0.09021599591,1.381376863,-0.212121889,-1.840480566,-1.085771561,-1.35910821,-2.965258121,3.648804188,2,4,3,1,5,,-0.844239831,-1.859476447,3.782505274,1,3,2,1,4,5
981,4.1,3.366666667,3.1,3.1,3.3,14958.91307,1,32,2,1.069044948,0.7756460309,-0.4806284606,0.5816916823,-0.995516479,-1.500933528,-0.7552130818,-0.1736937761,0,-0.01794970036,-0.07178839296,0.1379993707,1.539778948,1,-0.03894750774,-1.085968971,3.400620699,-3.031393766,2,1,4,5,2,,-0.4600455463,-0.6607024074,-1.397873402,5.470183372,1,3,2,1,4,5,0.06709318608,-0.3575910032,-0.5386589766,0.02077833377,0.3181300163,-2.646594286,3.333152533,3,1,3,5,,,0.02596981823,0.0217519179,0.3330633342,-0.1308692396,-1.13549006,-0.8950409889,-1.120362401,-2.965258121,3.648804188,2,4,3,1,5,,-1.368411779,-1.859476447,3.782505274,1,3,2,1,4,5
982,3.3,3.683333333,2.4,4.2,4,39894.47641,1,128,4,1.669045925,-0.3689172864,0.3677270114,-0.4417515099,0.9699904323,-0.119792819,0.6526528597,0.7148223519,0,0.01225053985,-0.07178839296,0.1379993707,2.403501511,2,0.01368394587,0.3815479279,3.400620699,-3.031393766,3,4,5,2,,,0.421925813,0.6059560776,-1.397873402,5.470183372,2,2,1,4,5,,-0.03362589329,0.215705812,0.346452266,-0.04755818099,-0.7281471491,-2.646594286,3.333152533,2,2,1,3,5,,-0.05204464495,-0.04960154369,-0.7594920993,0.0774108693,0.6716572046,0.6824485064,0.8542509675,-2.965258121,3.648804188,3,3,1,5,,,0.248540327,-1.859476447,3.782505274,2,2,1,4,5,
985,3.1,3.283333333,2.5,2.7,4.2,45553.73706,1,200,5,1.388730168,-0.6550581455,-0.7038798928,-0.2955453396,-1.710246205,0.2748188078,0.9721755981,0.2997145951,0,-0.02371728979,-0.07178839296,0.1379993707,1.37482667,1,-0.01231506653,-0.3433796167,3.400620699,-3.031393766,3,4,5,2,,,0.6355934143,0.9128185511,-1.397873402,5.470183372,2,2,1,4,5,,-0.04298512638,1.087642908,1.69263339,0.09551369399,1.462377667,-2.646594286,3.333152533,4,3,5,,,,0.08883076906,0.09998127073,1.530901551,-0.1064638346,-0.9237359762,-0.617873311,-0.7734193206,-2.965258121,3.648804188,2,4,3,1,5,,0.03243492916,-1.859476447,3.782505274,2,2,1,4,5,
986,4.2,3.65,2.4,3.9,4.2,24365.81361,1,72,3,1.552647471,0.9187164903,0.2784264386,-0.4417515099,0.433943063,0.2748188078,-0.2240979671,0.5424528122,0,-0.01381176058,-0.07178839296,0.1379993707,1.658123374,1,0.002594618825,0.07234546542,3.400620699,-3.031393766,3,4,5,2,,,-0.08739896864,-0.1255195439,-1.397873402,5.470183372,1,3,2,1,4,5,0.06902141124,-0.1170499921,-0.1672884375,0.01286026463,0.1968991458,-2.646594286,3.333152533,3,1,3,5,,,0.01440075785,0.01262555737,0.1933216304,0.08532276005,0.7403049469,0.6908419132,0.864757359,-2.965258121,3.648804188,3,3,1,5,,,-0.3301201165,-1.859476447,3.782505274,2,2,1,4,5,
987,3.7,3.333333333,2.6,3.7,3.4,23028.79515,1,72,3,0.3535533845,0.2033643872,-0.5699290633,-0.1493391693,0.07657819241,-1.303627729,-0.2995862365,-1.233235002,0,-0.01546182856,-0.07178839296,0.1379993707,1.610931635,1,-0.03392058238,-0.9458037615,3.400620699,-3.031393766,2,1,4,5,2,,-0.1860493273,-0.2671979666,-1.397873402,5.470183372,1,3,2,1,4,5,0.02306186594,-0.1630095392,-0.2382452488,-0.00470129028,-0.07197985053,-2.646594286,3.333152533,3,1,3,5,,,-0.00264187553,-0.00441707531,-0.0676330775,-0.05037058517,-0.4370415807,-0.636089921,-0.7962218523,-2.965258121,3.648804188,2,4,3,1,5,,0.5091864467,-1.859476447,3.782505274,3,1,4,5,,
988,4.6,2.45,3,3.7,4.8,26100.82307,1,72,3,1.92724824,1.490998149,-2.936394453,0.4354855418,0.07657819241,1.458653688,-0.1261390448,1.097183347,0,-0.06568638235,-0.07178839296,0.1379993707,0.1745166332,0,-0.08946405351,-2.494516134,3.400620699,-3.031393766,1,3,1,4,5,2,0.06572837383,0.09439694881,-1.397873402,5.470183372,2,2,1,4,5,,0.153773427,-0.03229796886,-0.03644004464,0.1721746922,2.63610816,-2.646594286,3.333152533,5,5,,,,,0.1730417907,0.1712666005,2.622413874,-0.09075912088,-0.7874736786,-0.3163094223,-0.3959384859,-2.965258121,3.648804188,2,4,3,1,5,,0.5587104559,-1.859476447,3.782505274,3,1,4,5,,
989,3.6,3.133333333,3.1,2.9,2.8,47745.61365,1,200,5,1.642080545,0.06029396132,-1.10573256,0.5816916823,-1.352881312,-2.487462521,1.095929265,0.6748904586,0,-0.02136231773,-0.07178839296,0.1379993707,1.442178488,1,-0.06206713989,-1.730611086,3.400620699,-3.031393766,2,1,4,5,2,,0.7833408713,1.125008583,-1.397873402,5.470183372,2,2,1,4,5,,0.0183822494,1.149010301,1.787378311,0.02926527709,0.4480707049,-2.646594286,3.333152533,3,1,3,5,,,0.02173164301,0.03288214281,0.5034880042,-0.2224916369,-1.930453897,-1.279117823,-1.60112834,-2.965258121,3.648804188,2,4,3,1,5,,0.1289073825,-1.859476447,3.782505274,2,2,1,4,5,
990,4,3.3,2.6,2.7,4.8,26916.97743,1,72,3,1.908627033,0.6325756311,-0.6592296362,-0.1493391693,-1.710246205,1.458653688,-0.0800588429,1.069607973,0,-0.03970364854,-0.07178839296,0.1379993707,0.9176191092,0,-0.01060655247,-0.2957412899,3.400620699,-3.031393766,3,4,5,2,,,0.002130265115,0.003059418872,-1.397873402,5.470183372,2,2,1,4,5,,0.05801133811,-0.1280600578,-0.1842868477,0.1442991942,2.209316015,-2.646594286,3.333152533,5,5,,,,,0.1448495388,0.1430743337,2.190737247,-0.05088953674,-0.4415442646,-0.06375620514,-0.07980646193,-2.965258121,3.648804188,3,3,1,5,,,-0.299362123,-1.859476447,3.782505274,2,2,1,4,5,
991,4.1,3.433333333,2.5,4.3,4.3,31220.16762,1,128,4,1.642080545,0.7756460309,-0.3020273149,-0.2955453396,1.148672819,0.4721246362,0.162899971,0.6748904586,0,-0.01263301168,-0.07178839296,0.1379993707,1.691835403,1,-0.01178568229,-0.3286188543,3.400620699,-3.031393766,3,4,5,2,,,0.1785962433,0.2564941049,-1.397873402,5.470183372,2,2,1,4,5,,0.06489206851,0.3142237663,0.4985538423,0.008282961324,0.1268176138,-2.646594286,3.333152533,3,1,3,5,,,0.007163154893,0.009606255218,0.147090435,0.08611879498,0.7472117543,0.7291314602,0.9126860499,-2.965258121,3.648804188,3,3,1,5,,,0.5073724389,-1.859476447,3.782505274,3,1,4,5,,
992,3,4.066666667,2,4,3.8,20941.17765,1,72,3,1.125991583,-0.7981285453,1.394683719,-1.026576161,0.6126255393,-0.5144044757,-0.4174534678,-0.08936390281,0,0.02236292511,-0.07178839296,0.1379993707,2.692714214,2,0.04533298314,1.264014482,3.400620699,-3.031393766,4,5,2,,,,-0.3715137541,-0.5335559249,-1.397873402,5.470183372,1,3,2,1,4,5,-0.08013124019,-0.2662026286,-0.3975647688,-0.08684483171,-1.329651713,-2.646594286,3.333152533,2,2,1,3,5,,-0.08397517353,-0.08575037122,-1.312998533,0.1217972189,1.056776404,0.7702413201,0.9641450644,-2.965258121,3.648804188,3,3,1,5,,,-0.6974103451,-1.859476447,3.782505274,2,2,1,4,5,
994,3.5,3.883333333,2.4,3.9,3.6,43880.82326,1,200,5,1.772810578,-0.08277645707,0.9035304785,-0.4417515099,0.433943063,-0.9090160728,0.877722621,0.8684830666,0,0.01257093437,-0.07178839296,0.1379993707,2.412664652,2,0.01878569648,0.523799479,3.400620699,-3.031393766,3,4,5,2,,,0.5949870944,0.8545010686,-1.397873402,5.470183372,2,2,1,4,5,,-0.01766330749,1.112964749,1.731727719,-0.05781565607,-0.8851958513,-2.646594286,3.333152533,2,2,1,3,5,,-0.0638492927,-0.05269879475,-0.8069168329,0.06074071303,0.527018249,0.6123844385,0.7665486336,-2.965258121,3.648804188,3,3,1,5,,,1.241802692,-1.859476447,3.782505274,3,1,4,5,,
997,4,3.483333333,4.1,2.4,3.9,14978.55719,1,32,2,0.9910312295,0.6325756311,-0.1680764407,2.043753386,-2.246293545,-0.3170986474,-0.7541039586,-0.2892209888,0,0.007151535247,-0.07178839296,0.1379993707,2.257670641,2,-0.01489259396,-0.4152485132,3.400620699,-3.031393766,3,4,5,2,,,-0.474406302,-0.6813268661,-1.397873402,5.470183372,1,3,2,1,4,5,0.0519582592,-0.3727259338,-0.5620257854,0.0431076251,0.6600062251,-2.646594286,3.333152533,3,1,3,5,,,0.04829148203,0.0440735817,0.6748499274,-0.2225294113,-1.930781722,-1.520391583,-1.903141379,-2.965258121,3.648804188,1,2,4,3,1,5,-1.31699264,-1.859476447,3.782505274,1,3,2,1,4,5
998,4.1,3.75,2.5,4,4.3,34200.8415,2,128,4,1.302470207,0.7756460309,0.546328187,-0.2955453396,0.6126255393,0.4721246362,0.3311893046,0.1719758511,1,0.0273047816,-0.07178839296,0.1379993707,2.834050655,2,0.0144494148,0.4028913975,3.400620699,-3.031393766,3,4,5,2,,,0.2856068909,0.4101792872,-1.397873402,5.470183372,2,2,1,4,5,,0.05443675444,0.303768456,0.482411921,-0.0031905293,-0.04884910211,-2.646594286,3.333152533,3,1,3,5,,,-0.005467189942,-0.003024089849,-0.04630385339,0.1020792052,0.885692656,0.7072634697,0.8853129148,-2.965258121,3.648804188,3,3,1,5,,,0.8098998666,-1.859476447,3.782505274,3,1,4,5,,
1001,4.8,3.683333333,1.8,4.2,4.7,44012.80578,1,200,5,0.4629100561,1.777138948,0.3677270114,-1.318988562,0.9699904323,1.26134789,0.8851743937,-1.071293354,0,-0.03767402843,-0.07178839296,0.1379993707,0.9756659269,0,0.007738553919,0.2157732248,3.400620699,-3.031393766,3,4,5,2,,,0.7534704208,1.08210969,-1.397873402,5.470183372,2,2,1,4,5,,0.1356186718,1.266246676,1.968379259,0.06471789628,0.9908736944,-2.646594286,3.333152533,4,3,5,,,,0.05863303319,0.06978353113,1.068517566,0.2092998326,1.815994978,1.094172955,1.369624615,-2.965258121,3.648804188,4,1,5,,,,0.8598882556,-1.859476447,3.782505274,3,1,4,5,,
1002,3.1,3.783333333,2.7,3.6,3.8,19120.5931,1,32,2,0.5,-0.6550581455,0.6356287599,-0.003132989397,-0.1021042541,-0.5144044757,-0.5202439427,-1.016368389,0,0.02030275576,-0.07178839296,0.1379993707,2.633793592,2,0.02045330964,0.5702973008,3.400620699,-3.031393766,3,4,5,2,,,-0.4226237833,-0.6069585085,-1.397873402,5.470183372,1,3,2,1,4,5,-0.05949351564,-0.4841777086,-0.7340958714,-0.05344875902,-0.8183357716,-2.646594286,3.333152533,2,2,1,3,5,,-0.04987249896,-0.0540903993,-0.8282248974,-0.002041005762,-0.01770883612,-0.2673737109,-0.3346834779,-2.965258121,3.648804188,2,4,3,1,5,,-0.3324123621,-1.859476447,3.782505274,2,2,1,4,5,
1003,3.9,2.983333333,3.1,2.5,3.9,55311.28313,1,200,5,1.642080545,0.4895052314,-1.507585168,0.5816916823,-2.067611217,-0.3170986474,1.523088217,0.6748904586,0,-0.04149171337,-0.07178839296,0.1379993707,0.8664807081,0,-0.05491026863,-1.531056881,3.400620699,-3.031393766,2,1,4,5,2,,1.12029922,1.608937144,-1.397873402,5.470183372,3,1,4,5,,,0.05718368292,1.187811732,1.847283721,0.1373113245,2.102327108,-2.646594286,3.333152533,4,3,5,,,,0.1268413216,0.1379918158,2.112914324,-0.2041694522,-1.771481037,-1.159888148,-1.451883197,-2.965258121,3.648804188,2,4,3,1,5,,1.774461031,-1.859476447,3.782505274,4,4,5,,,
1004,3.1,3.816666667,3,3.6,4.4,12480.48675,2,12,1,1.752549171,-0.6550581455,0.7249293327,0.4354855418,-0.1021042541,0.6694304347,-0.8951454163,0.8384788036,1,0.06018161401,-0.07178839296,0.1379993707,3.774323225,3,0.03619808704,1.009307146,3.400620699,-3.031393766,4,5,2,,,,-0.6854055524,-0.984357059,-1.397873402,5.470183372,1,3,2,1,4,5,-0.06059407443,-0.790540278,-1.207088113,-0.042564895,-0.6516966224,-2.646594286,3.333152533,2,2,1,3,5,,-0.03641149029,-0.04324219003,-0.6621184945,0.01347893849,0.1169503257,0.2973324358,0.3721841574,-2.965258121,3.648804188,3,3,1,5,,,-0.5693039894,-1.859476447,3.782505274,2,2,1,4,5,
1005,4.4,3.7,3.4,4.5,4.7,12142.83104,2,12,1,0.9910312295,1.204857349,0.4123772979,1.020310163,1.506037712,1.26134789,-0.9142095447,-0.2892209888,1,0.05220880359,-0.07178839296,0.1379993707,3.54630208,3,0.01474399958,0.4111052752,3.400620699,-3.031393766,3,4,5,2,,,-0.5481817722,-0.787280798,-1.397873402,5.470183372,1,3,2,1,4,5,0.08993651718,-0.6424238682,-0.9784116149,-0.04384914786,-0.6713593602,-2.646594286,3.333152533,2,2,1,3,5,,-0.03756469116,-0.0443953909,-0.6797761321,0.09968643636,0.8649317026,0.5763935447,0.7214972377,-2.965258121,3.648804188,3,3,1,5,,,-0.7652295828,-1.859476447,3.782505274,1,3,2,1,4,5
1006,3,3.666666667,4.4,2.9,4.1,13547.49289,1,12,1,0.9258201122,-0.7981285453,0.323076725,2.482372046,-1.352881312,0.07751300186,-0.8349021077,-0.3857893944,0,0.05434898287,-0.07178839296,0.1379993707,3.607510805,3,0.01868550479,0.5210058093,3.400620699,-3.031393766,3,4,5,2,,,-0.6496862173,-0.9330581427,-1.397873402,5.470183372,1,3,2,1,4,5,-0.06692452729,-0.7999746203,-1.221653819,-0.04908900708,-0.7515850663,-2.646594286,3.333152533,2,2,1,3,5,,-0.04334972799,-0.05018042773,-0.768355906,-0.1968649775,-1.708103657,-1.377525091,-1.724308968,-2.965258121,3.648804188,1,2,4,3,1,5,-0.5343574882,-1.859476447,3.782505274,2,2,1,4,5,
1007,3.5,3.65,3,4,3.6,13326.10071,2,12,1,1.767766953,-0.08277645707,0.2784264386,0.4354855418,0.6126255393,-0.9090160728,-0.847401917,0.8610141873,1,0.0499625057,-0.07178839296,0.1379993707,3.482058287,3,-0.0005454279017,-0.0152081009,3.400620699,-3.031393766,3,4,5,2,,,-0.6014459133,-0.8637769818,-1.397873402,5.470183372,1,3,2,1,4,5,-0.009959391318,-0.7433543801,-1.134238005,-0.07447680831,-1.140289068,-2.646594286,3.333152533,2,2,1,3,5,,-0.06865160167,-0.07548230141,-1.15577507,-0.00860565342,-0.07466715574,0.15925318,0.1993442327,-2.965258121,3.648804188,3,3,1,5,,,-0.3498752713,-1.859476447,3.782505274,2,2,1,4,5,
1008,3,3.466666667,3.5,2.4,4.2,28461.16988,2,128,4,0.8345229626,-0.7981285453,-0.2127267271,1.166516423,-2.246293545,0.2748188078,0.007126509678,-0.5209875107,1,0.04069963098,-0.07178839296,0.1379993707,3.21714139,3,0.004279835615,0.1193341762,3.400620699,-3.031393766,3,4,5,2,,,-0.05534686893,-0.07948736846,-1.397873402,5.470183372,1,3,2,1,4,5,-0.06032117084,0.1890105307,0.3052375019,0.04925397411,0.7541108727,-2.646594286,3.333152533,3,1,3,5,,,0.04920498282,0.05164808407,0.7908297777,-0.189662382,-1.645610094,-1.364454508,-1.707947969,-2.965258121,3.648804188,1,2,4,3,1,5,-0.8693541884,-1.859476447,3.782505274,1,3,2,1,4,5
1009,4.4,3.316666667,2.7,4.1,4.1,46343.1331,1,200,5,2.314550161,1.204857349,-0.61457932,-0.003132989397,0.7913079858,0.07751300186,1.016744971,1.670722365,0,-0.02222620323,-0.07178839296,0.1379993707,1.417471528,1,-0.02999746241,-0.8364158273,3.400620699,-3.031393766,2,1,4,5,2,,0.8122809529,1.166571379,-1.397873402,5.470183372,2,2,1,4,5,,0.1025929451,1.233220935,1.917390823,0.03410450742,0.522162497,-2.646594286,3.333152533,3,1,3,5,,,0.02711520344,0.03826570138,0.5859203935,0.03508716077,0.3044345677,0.6460065246,0.8086348772,-2.965258121,3.648804188,3,3,1,5,,,0.2362326831,-1.859476447,3.782505274,2,2,1,4,5,
1010,3.3,3.566666667,3.2,3.7,4.1,30510.88686,1,128,4,1.807721496,-0.3689172864,0.05517499894,0.7278978825,0.07657819241,0.07751300186,0.1228538603,0.9201812148,0,0.02155804075,-0.07178839296,0.1379993707,2.669694662,2,0.00618224917,0.1723789573,3.400620699,-3.031393766,3,4,5,2,,,0.05597805977,0.0803938657,-1.397873402,5.470183372,2,2,1,4,5,,-0.02977393568,0.2195577621,0.3523992896,-0.03039663844,-0.4653925896,-2.646594286,3.333152533,2,2,1,3,5,,-0.03124116175,-0.02879806049,-0.4409517348,-0.0380747728,-0.3303566575,-0.01772218943,-0.0221836511,-2.965258121,3.648804188,3,3,1,5,,,0.1354524046,-1.859476447,3.782505274,2,2,1,4,5,
1011,4.2,3.3,2.8,4.2,4.7,50516.84124,1,200,5,1.752549171,0.9187164903,-0.6592296362,0.1430731863,0.9699904323,1.26134789,1.252393246,0.8384788036,0,-0.01417916082,-0.07178839296,0.1379993707,1.64761579,1,-0.0155827431,-0.4344918728,3.400620699,-3.031393766,3,4,5,2,,,0.9547477961,1.371177673,-1.397873402,5.470183372,3,1,4,5,,,0.0805772841,1.211205244,1.883400917,0.04763131961,0.7292669415,-2.646594286,3.333152533,3,1,3,5,,,0.03902212158,0.05017262325,0.76823771,0.06244363263,0.5417936444,0.6159649491,0.7710305452,-2.965258121,3.648804188,3,3,1,5,,,0.3621646166,-1.859476447,3.782505274,2,2,1,4,5,
1012,3.6,3.316666667,2.9,3.6,4,56657.14163,1,200,5,1.552647471,0.06029396132,-0.61457932,0.2892793417,-0.1021042541,-0.119792819,1.599075556,0.5424528122,0,-0.007090579253,-0.07178839296,0.1379993707,1.850348234,1,-0.02091202326,-0.5830875635,3.400620699,-3.031393766,2,1,4,5,2,,1.128483891,1.620691776,-1.397873402,5.470183372,3,1,4,5,,,0.01232917234,1.142957211,1.778033018,0.03003177419,0.4598062932,-2.646594286,3.333152533,3,1,3,5,,,0.01903941482,0.03018991463,0.4622648954,-0.05298682302,-0.4597414136,-0.2091928571,-0.2618559301,-2.965258121,3.648804188,3,3,1,5,,,0.7870235443,-1.859476447,3.782505274,3,1,4,5,,
1014,2.7,3.4,3,3.8,2.7,40979.17353,1,128,4,0,-1.227339864,-0.3913278878,0.4354855418,0.2552606463,-2.684768438,0.7138950229,-1.756797314,0,0.02260462753,-0.07178839296,0.1379993707,2.699626923,2,-0.02948282473,-0.8220662475,3.400620699,-3.031393766,2,1,4,5,2,,0.406329751,0.5835575461,-1.397873402,5.470183372,2,2,1,4,5,,-0.09196896851,0.1573627293,0.2563765347,-0.09609156102,-1.471225262,-2.646594286,3.333152533,1,4,2,1,3,5,-0.1009990126,-0.09855591506,-1.509075403,-0.1344104707,-1.166215658,-1.313861132,-1.644618034,-2.965258121,3.648804188,1,2,4,3,1,5,0.9450195432,-1.859476447,3.782505274,3,1,4,5,,
1016,2.3,4.05,3.8,2.9,3.9,56503.03156,1,200,5,2.070196629,-1.799621463,1.350033402,1.605134964,-1.352881312,-0.3170986474,1.590374589,1.3088696,0,0.07068505883,-0.07178839296,0.1379993707,4.074720383,4,0.05595919117,1.560303807,3.400620699,-3.031393766,4,5,2,,,,0.9515197277,1.366541624,-1.397873402,5.470183372,3,1,4,5,,,-0.1585617512,0.9720662236,1.514194846,-0.08525683731,-1.305338502,-2.646594286,3.333152533,2,2,1,3,5,,-0.09618938714,-0.08503888547,-1.302104354,-0.1313476562,-1.139641047,-0.5275133848,-0.6603118181,-2.965258121,3.648804188,2,4,3,1,5,,1.196336746,-1.859476447,3.782505274,3,1,4,5,,
1018,3.8,3.416666667,1.8,3.7,4.3,58815.8977,1,200,5,0.9161253572,0.3464348018,-0.3466776013,-1.318988562,0.07657819241,0.4721246362,1.720959306,-0.4001459479,0,-0.03659208491,-0.07178839296,0.1379993707,1.006609321,1,-0.008947988041,-0.2494957447,3.400620699,-3.031393766,3,4,5,2,,,1.232823014,1.770540237,-1.397873402,5.470183372,3,1,4,5,,,0.03159343824,1.162221432,1.807774901,0.07603224367,1.164103866,-2.646594286,3.333152533,4,3,5,,,,0.06420203298,0.07535253465,1.153789401,0.07854200155,0.6814715266,0.411067158,0.5145509243,-2.965258121,3.648804188,3,3,1,5,,,2.068727732,-1.859476447,3.782505274,4,4,5,,,
1019,3.8,3.983333333,1.8,4.1,3.7,22327.07512,1,72,3,1.302470207,0.3464348018,1.171432257,-1.318988562,0.7913079858,-0.7117102742,-0.3392054737,0.1719758511,0,-0.003181548091,-0.07178839296,0.1379993707,1.962145925,1,0.02501584031,0.6975138783,3.400620699,-3.031393766,3,4,5,2,,,-0.223881498,-0.3215312958,-1.397873402,5.470183372,1,3,2,1,4,5,0.0128839286,-0.1731874645,-0.2539589107,-0.05196214095,-0.7955746651,-2.646594286,3.333152533,2,2,1,3,5,,-0.04963037372,-0.05140557513,-0.7871152163,0.1529256403,1.326862931,1.038141131,1.299487114,-2.965258121,3.648804188,4,1,5,,,,0.3202681839,-1.859476447,3.782505274,2,2,1,4,5,
1021,4.6,3.4,4.6,2.6,4.7,61092.56566,1,200,5,2.070196629,1.490998149,-0.3913278878,2.774784327,-1.888928652,1.26134789,1.849500418,1.3088696,0,0.007632343564,-0.07178839296,0.1379993707,2.271421671,2,-0.01292262785,-0.3603201807,3.400620699,-3.031393766,3,4,5,2,,,1.413358808,2.029819727,-1.397873402,5.470183372,3,1,4,5,,,0.1224074885,1.253035545,1.94798255,0.09728360176,1.489476204,-2.646594286,3.333152533,4,3,5,,,,0.08456977457,0.09572026879,1.465657711,-0.1916691661,-1.663022041,-0.9200491309,-1.151666164,-2.965258121,3.648804188,2,4,3,1,5,,2.026219845,-1.859476447,3.782505274,4,4,5,,,
1022,2.7,3.116666667,1.3,3.2,4.1,127080.6934,1,200,5,0.4629100561,-1.227339864,-1.150382757,-2.050019503,-0.8168340325,0.07751300186,5.575200558,-1.071293354,0,-0.04923472181,-0.07178839296,0.1379993707,0.6450317502,0,-0.02266222425,-0.6318882108,3.400620699,-3.031393766,2,1,4,5,2,,3.808875799,5.470183372,-1.397873402,5.470183372,5,5,,,,,-0.08261422068,1.048013806,1.631450176,0.135755375,2.078504324,-2.646594286,3.333152533,4,3,5,,,,0.0974303484,0.1085808426,1.662577152,-0.008669996634,-0.07522542775,-0.324242413,-0.4058685601,-2.965258121,3.648804188,2,4,3,1,5,,3.782505274,-1.859476447,3.782505274,5,5,,,,
1023,3,4.166666667,3.4,4,4,29884.18202,1,128,4,2.416461468,-0.7981285453,1.662585378,1.020310163,0.6126255393,-0.119792819,0.08747000247,1.821638584,0,0.06722039729,-0.07178839296,0.1379993707,3.975631475,3,0.05794547498,1.615687132,3.400620699,-3.031393766,4,5,2,,,,-0.02237885445,-0.03213977814,-1.397873402,5.470183372,1,3,2,1,4,5,-0.08343292028,0.165898785,0.2695553303,-0.1363666654,-2.087863684,-2.646594286,3.333152533,1,4,2,1,3,5,-0.136967957,-0.134524852,-2.059827328,0.03646776453,0.3164134026,0.692719698,0.8671078682,-2.965258121,3.648804188,3,3,1,5,,,-0.07523796707,-1.859476447,3.782505274,2,2,1,4,5,
1024,4.3,3.166666667,3.6,4.2,4.4,14644.49686,2,32,2,1.685018063,1.06178689,-1.016431928,1.312722564,0.9699904323,0.6694304347,-0.7729650736,0.7384748459,1,0.02990634367,-0.07178839296,0.1379993707,2.908454895,2,-0.03452685475,-0.9627084136,3.400620699,-3.031393766,2,1,4,5,2,,-0.4432671368,-0.6366057992,-1.397873402,5.470183372,1,3,2,1,4,5,0.09626249224,-0.3284217119,-0.4936246276,0.007532328833,0.1153249294,-2.646594286,3.333152533,3,1,3,5,,,0.0128458431,0.008627942763,0.1321106404,-0.03245176002,-0.2815684676,-0.02655763924,-0.03324337304,-2.965258121,3.648804188,3,3,1,5,,,-0.2533106506,-1.859476447,3.782505274,2,2,1,4,5,
1025,3.6,3.866666667,3,3.8,4.3,28383.51489,1,128,4,1.908627033,0.06029396132,0.8588802218,0.4354855418,0.2552606463,0.4721246362,0.002742096316,1.069607973,0,0.02516945451,-0.07178839296,0.1379993707,2.772980452,2,0.03114579245,0.868434608,3.400620699,-3.031393766,4,5,2,,,,-0.003916073125,-0.005624135025,-1.397873402,5.470183372,2,2,1,4,5,,-0.005830056034,0.2435016483,0.3893661797,-0.04118594155,-0.6305839419,-2.646594286,3.333152533,2,2,1,3,5,,-0.04120478779,-0.03876169026,-0.593513608,0.04621504247,0.4009858966,0.5681414008,0.7111676931,-2.965258121,3.648804188,3,3,1,5,,,-0.54208529,-1.859476447,3.782505274,2,2,1,4,5,
1026,3.9,2.783333333,3.2,2.9,4.2,15771.79898,1,32,2,2.203892708,0.4895052314,-2.043388605,0.7278978825,-1.352881312,0.2748188078,-0.7093173862,1.506854415,0,-0.04170243442,-0.07178839296,0.1379993707,0.8604540825,0,-0.0649882108,-1.812058926,3.400620699,-3.031393766,1,3,1,4,5,2,-0.4313164949,-0.6194427013,-1.397873402,5.470183372,1,3,2,1,4,5,0.06378703564,-0.3608971536,-0.5437633395,0.1260617971,1.930089355,-2.646594286,3.333152533,4,3,5,,,,0.1309377849,0.126719892,1.940320134,-0.1866571158,-1.61953485,-0.8379375339,-1.048883438,-2.965258121,3.648804188,2,4,3,1,5,,-1.262585402,-1.859476447,3.782505274,1,3,2,1,4,5
